Record Length,2.500000e+03,,   0.041500000000,  -0.03800,
Sample Interval,1.000000e-05,,   0.041510000000,  -0.03800,
Trigger Point,-4.150000000000e+03,,   0.041520000000,  -0.03800,
,,,   0.041530000000,  -0.03800,
,,,   0.041540000000,  -0.03800,
,,,   0.041550000000,  -0.03800,
Source,CH2,,   0.041560000000,  -0.03800,
Vertical Units,V,,   0.041570000000,  -0.03800,
Vertical Scale,5.000000e-02,,   0.041580000000,  -0.03800,
Vertical Offset,-2.140000e-01,,   0.041590000000,  -0.03800,
Horizontal Units,s,,   0.041600000000,  -0.03800,
Horizontal Scale,2.500000e-03,,   0.041610000000,  -0.03800,
Pt Fmt,Y,,   0.041620000000,  -0.03800,
Yzero,0.000000e+00,,   0.041630000000,  -0.03800,
Probe Atten,1.000000e+00,,   0.041640000000,  -0.03800,
Model Number,TBS1052B,,   0.041650000000,  -0.03800,
Serial Number,C032709,,   0.041660000000,  -0.03800,
Firmware Version,FV:v4.06,,   0.041670000000,  -0.03800,
,,,0.041680000000,  -0.03800,
,,,0.041690000000,  -0.03800,
,,,0.041700000000,  -0.03800,
,,,0.041710000000,  -0.03800,
,,,0.041720000000,  -0.03800,
,,,0.041730000000,  -0.03800,
,,,0.041740000000,  -0.03800,
,,,0.041750000000,  -0.03800,
,,,0.041760000000,  -0.03800,
,,,0.041770000000,  -0.03800,
,,,0.041780000000,  -0.03800,
,,,0.041790000000,  -0.03800,
,,,0.041800000000,  -0.03800,
,,,0.041810000000,  -0.03800,
,,,0.041820000000,  -0.03800,
,,,0.041830000000,  -0.03800,
,,,0.041840000000,  -0.03800,
,,,0.041850000000,  -0.03800,
,,,0.041860000000,  -0.03800,
,,,0.041870000000,  -0.03800,
,,,0.041880000000,  -0.03800,
,,,0.041890000000,  -0.03800,
,,,0.041900000000,  -0.03800,
,,,0.041910000000,  -0.03800,
,,,0.041920000000,  -0.03800,
,,,0.041930000000,  -0.03800,
,,,0.041940000000,  -0.03800,
,,,0.041950000000,  -0.03800,
,,,0.041960000000,  -0.03800,
,,,0.041970000000,  -0.03800,
,,,0.041980000000,  -0.03800,
,,,0.041990000000,  -0.03800,
,,,0.042000000000,  -0.03800,
,,,0.042010000000,  -0.03800,
,,,0.042020000000,  -0.03800,
,,,0.042030000000,  -0.03800,
,,,0.042040000000,  -0.03800,
,,,0.042050000000,  -0.03800,
,,,0.042060000000,  -0.03600,
,,,0.042070000000,  -0.03600,
,,,0.042080000000,  -0.03600,
,,,0.042090000000,  -0.03600,
,,,0.042100000000,  -0.03600,
,,,0.042110000000,  -0.03600,
,,,0.042120000000,  -0.03600,
,,,0.042130000000,  -0.03400,
,,,0.042140000000,  -0.03400,
,,,0.042150000000,  -0.03600,
,,,0.042160000000,  -0.03600,
,,,0.042170000000,  -0.03400,
,,,0.042180000000,  -0.03600,
,,,0.042190000000,  -0.03400,
,,,0.042200000000,  -0.03400,
,,,0.042210000000,  -0.03400,
,,,0.042220000000,  -0.03400,
,,,0.042230000000,  -0.03400,
,,,0.042240000000,  -0.03400,
,,,0.042250000000,  -0.03400,
,,,0.042260000000,  -0.03200,
,,,0.042270000000,  -0.03400,
,,,0.042280000000,  -0.03400,
,,,0.042290000000,  -0.03400,
,,,0.042300000000,  -0.03400,
,,,0.042310000000,  -0.03200,
,,,0.042320000000,  -0.03200,
,,,0.042330000000,  -0.03200,
,,,0.042340000000,  -0.03200,
,,,0.042350000000,  -0.03000,
,,,0.042360000000,  -0.03200,
,,,0.042370000000,  -0.03200,
,,,0.042380000000,  -0.03000,
,,,0.042390000000,  -0.03000,
,,,0.042400000000,  -0.03000,
,,,0.042410000000,  -0.03000,
,,,0.042420000000,  -0.03000,
,,,0.042430000000,  -0.03000,
,,,0.042440000000,  -0.03000,
,,,0.042450000000,  -0.03000,
,,,0.042460000000,  -0.02800,
,,,0.042470000000,  -0.02800,
,,,0.042480000000,  -0.02800,
,,,0.042490000000,  -0.02800,
,,,0.042500000000,  -0.02800,
,,,0.042510000000,  -0.02800,
,,,0.042520000000,  -0.02800,
,,,0.042530000000,  -0.02600,
,,,0.042540000000,  -0.02600,
,,,0.042550000000,  -0.02800,
,,,0.042560000000,  -0.02600,
,,,0.042570000000,  -0.02600,
,,,0.042580000000,  -0.02600,
,,,0.042590000000,  -0.02600,
,,,0.042600000000,  -0.02400,
,,,0.042610000000,  -0.02600,
,,,0.042620000000,  -0.02600,
,,,0.042630000000,  -0.02400,
,,,0.042640000000,  -0.02400,
,,,0.042650000000,  -0.02400,
